Time,TAvgFluid
2.849976e+08,283.5853
2.850012e+08,283.59933
2.850048e+08,283.5715
2.850084e+08,283.5732
2.85012e+08,283.48853
2.850156e+08,283.68033
2.850192e+08,283.72818
2.850228e+08,283.74765
2.850264e+08,283.73022
2.8503e+08,283.70322
2.850336e+08,283.68015
2.850372e+08,283.66403
2.850408e+08,283.65106
2.850444e+08,283.6374
2.85048e+08,283.619
2.850516e+08,283.60007
2.850552e+08,283.59265
2.850588e+08,282.6267
2.850624e+08,283.21896
2.85066e+08,283.35367
2.850696e+08,283.38272
2.850732e+08,283.42886
2.850768e+08,283.47726
2.850804e+08,283.50043
2.85084e+08,283.5198
2.850876e+08,283.52112
2.850912e+08,283.5098
2.850948e+08,283.5264
2.850984e+08,283.4423
2.85102e+08,283.65335
2.851056e+08,283.7064
2.851092e+08,283.71417
2.851128e+08,283.68317
2.851164e+08,283.65628
2.8512e+08,283.63287
2.851236e+08,283.60834
2.851272e+08,283.58774
2.851308e+08,283.57385
2.851344e+08,283.55884
2.85138e+08,283.54202
2.851416e+08,283.5251
2.851452e+08,283.5063
2.851488e+08,283.48392
2.851524e+08,283.49387
2.85156e+08,283.5721
2.851596e+08,283.6323
2.851632e+08,283.68045
2.851668e+08,283.7002
2.851704e+08,283.69342
2.85174e+08,283.6669
2.851776e+08,283.6108
2.851812e+08,283.56204
2.851848e+08,283.51233
2.851884e+08,283.46283
2.85192e+08,283.4217
2.851956e+08,283.39008
2.851992e+08,283.36646
2.852028e+08,283.3512
2.852064e+08,283.33826
2.8521e+08,283.32095
2.852136e+08,283.2984
2.852172e+08,283.27707
2.852208e+08,283.2608
2.852244e+08,283.2475
2.85228e+08,283.2376
2.852316e+08,283.22986
2.852352e+08,283.22446
2.852388e+08,283.2515
2.852424e+08,283.33545
2.85246e+08,283.3661
2.852496e+08,283.3644
2.852532e+08,283.3644
2.852568e+08,283.3576
2.852604e+08,283.3457
2.85264e+08,283.31354
2.852676e+08,283.2828
2.852712e+08,283.2606
2.852748e+08,283.2345
2.852784e+08,283.20407
2.85282e+08,283.1783
2.852856e+08,283.15692
2.852892e+08,283.14545
2.852928e+08,283.13855
2.852964e+08,283.13095
2.853e+08,283.12906
2.853036e+08,283.12933
2.853072e+08,283.12814
2.853108e+08,283.12784
2.853144e+08,283.12683
2.85318e+08,282.14185
2.853216e+08,282.75592
2.853252e+08,282.99594
2.853288e+08,283.06073
2.853324e+08,283.13373
2.85336e+08,283.22153
2.853396e+08,283.25665
2.853432e+08,283.32736
2.853468e+08,283.37534
2.853504e+08,283.40714
2.85354e+08,283.40738
2.853576e+08,283.31558
2.853612e+08,283.55075
2.853648e+08,283.61462
2.853684e+08,283.66168
2.85372e+08,283.66885
2.853756e+08,283.65063
2.853792e+08,283.6333
2.853828e+08,283.62064
2.853864e+08,283.61346
2.8539e+08,283.6069
2.853936e+08,283.60095
2.853972e+08,283.59674
2.854008e+08,283.5923
2.854044e+08,282.57623
2.85408e+08,283.1743
2.854116e+08,283.32028
2.854152e+08,283.39264
2.854188e+08,283.46286
2.854224e+08,283.5234
2.85426e+08,283.5481
2.854296e+08,283.5829
2.854332e+08,283.6187
2.854368e+08,283.6151
2.854404e+08,283.61426
2.85444e+08,283.52423
2.854476e+08,283.6931
2.854512e+08,283.73425
2.854548e+08,283.7618
2.854584e+08,283.74863
2.85462e+08,283.71365
2.854656e+08,283.6815
2.854692e+08,283.6494
2.854728e+08,283.61905
2.854764e+08,283.5958
2.8548e+08,283.57425
2.854836e+08,283.55246
2.854872e+08,283.53122
2.854908e+08,282.5153
2.854944e+08,283.11368
2.85498e+08,283.27548
2.855016e+08,283.33224
2.855052e+08,283.4021
2.855088e+08,283.52518
2.855124e+08,283.5599
2.85516e+08,283.64206
2.855196e+08,283.66617
2.855232e+08,283.62485
2.855268e+08,283.6191
2.855304e+08,283.55093
2.85534e+08,283.70816
2.855376e+08,283.74963
2.855412e+08,283.77982
2.855448e+08,283.77316
2.855484e+08,283.74637
2.85552e+08,283.7179
2.855556e+08,283.6878
2.855592e+08,283.65952
2.855628e+08,283.63287
2.855664e+08,283.61127
2.8557e+08,283.60104
2.855736e+08,283.5968
2.855772e+08,282.6262
2.855808e+08,283.22415
2.855844e+08,283.36093
2.85588e+08,283.39935
2.855916e+08,283.45767
2.855952e+08,283.50354
2.855988e+08,283.51935
2.856024e+08,283.54434
2.85606e+08,283.55878
2.856096e+08,283.5541
2.856132e+08,283.5741
2.856168e+08,283.51617
2.856204e+08,283.68948
2.85624e+08,283.73773
2.856276e+08,283.77194
2.856312e+08,283.7693
2.856348e+08,283.74878
2.856384e+08,283.72574
2.85642e+08,283.70132
2.856456e+08,283.6787
2.856492e+08,283.65796
2.856528e+08,283.63715
2.856564e+08,283.6203
2.8566e+08,283.5992
2.856636e+08,282.6056
2.856672e+08,283.1901
2.856708e+08,283.3333
2.856744e+08,283.3698
2.85678e+08,283.42715
2.856816e+08,283.50964
2.856852e+08,283.53284
2.856888e+08,283.5584
2.856924e+08,283.57498
2.85696e+08,283.5569
2.856996e+08,283.56964
2.857032e+08,283.50983
2.857068e+08,283.68765
2.857104e+08,283.73636
2.85714e+08,283.768
2.857176e+08,283.7646
2.857212e+08,283.75833
2.857248e+08,283.7534
2.857284e+08,283.75098
2.85732e+08,283.74704
2.857356e+08,283.74274
2.857392e+08,283.736
2.857428e+08,283.72614
2.857464e+08,283.7123
2.8575e+08,283.6927
2.857536e+08,283.6706
2.857572e+08,283.6638
2.857608e+08,283.68912
2.857644e+08,283.72903
2.85768e+08,283.7808
2.857716e+08,283.82504
2.857752e+08,283.84366
2.857788e+08,283.83478
2.857824e+08,283.792
2.85786e+08,283.7463
2.857896e+08,283.70755
2.857932e+08,283.67816
2.857968e+08,283.65253
2.858004e+08,283.62317
2.85804e+08,283.59592
2.858076e+08,283.57703
2.858112e+08,283.5578
2.858148e+08,283.53214
2.858184e+08,283.508
2.85822e+08,283.49094
2.858256e+08,283.47696
