Koudelevering TOTAAL [kW];Warmtelevering TOTAAL [kW]
0,004804;228,695156
0,004804;342,221125
0,004149;14,810653
0,003931;31,083318
0,003931;48,961128
0,003931;58,975546
0,003931;70,82207
0;29,952191
0;33,498023
0;31,85123
0;33,081886
0,005023;593,267812
0,004804;514,196343
0,005023;447,39075
0,004804;340,012437
0,004804;147,332421
0,005023;124,051
0,005241;65,126292
0,005023;46,67114
0,004804;79,130648
0,005241;29,881777
0,004804;27,576277
0,005023;16,600144
0,004804;32,214343
0,004586;199,29975
0,004804;348,38825
0,004149;12,584982
0,003931;26,766027
0,003931;41,098593
0,004149;57,586753
0,003931;61,14214
0;35,037988
0;41,483464
0;47,238527
0;48,128039
0;48,505539
0;52,821371
0;42,614519
0;48,869343
0;46,517742
0;35,577062
0;18,471902
0;4,490857
0;3,538476
0;1,873558
0;0
0;0
0;0,394823
0;4,921168
0;13,082046
0;10,984239
0;24,592619
0;19,132308
0;21,556802
0;33,975531
0;41,440285
0;58,828718
0;63,931566
0;71,739304
0;78,715875
0;71,148062
0;73,241007
0;76,910609
0;72,856125
0;75,454812
0;60,250253
0;52,140246
0;17,681542
0;14,06233
0;10,625714
0;7,992586
0;12,493538
0;32,472615
0;62,154218
0;80,525804
0;81,188695
0;81,151554
0;102,606359
0;110,312437
0;105,34771
0;110,657164
0;132,744578
0;139,478093
0,005678;678,166187
0;610,829188
0;566,720884
0;430,953091
0,005459;216,673875
0,005459;145,166156
0,005459;73,851148
0,005241;43,061488
0,005023;113,943242
0,005023;46,420804
0,00535;24,286355
0,005241;12,896803
0,005023;64,745242
0,005023;236,284515
0,005023;382,946468
0;38,381823
0;60,849339
0;127,36187
0;131,351612
0;145,210276
0;42,866191
0;60,223089
0;38,131957
0;44,525527
0;742,905171
0;619,569675
0;573,562288
0;417,47291
0;208,909437
0;176,49689
0,005241;58,094765
0,005459;9,245064
0,005023;29,542867
0,005241;17,554673
0,00535;18,988169
0,00535;30,386617
0,004913;83,570109
0,005132;236,096406
0,004804;359,969718
0;29,875941
0;60,196593
0;80,65139
0;95,502396
0;84,741938
0;23,319839
0;25,028875
0;25,270431
0;28,192859
0,004804;564,7355
0,005023;489,064406
0,004804;448,264437
0,004804;355,417468
0,005023;166,077781
0,005023;152,68575
0,004804;100,004265
0,004804;63,698105
0,005023;107,347906
0,005023;47,974171
0,005023;13,466029
0,005241;44,697109
0,004804;84,375867
0,005023;253,285906
0,004804;376,683093
0,003931;10,434933
0,003931;30,774386
0,003931;52,718933
0,003931;64,803003
0,003931;79,313437
0;27,468333
0;30,112968
0;33,634382
0;36,777972
0,004913;625,106125
0,004695;530,081687
0,004804;457,661843
0,004804;346,359406
0,005023;149,809796
0,005023;90,004265
0,005241;65,393441
0,004804;40,096578
0,004804;157,476109
0,005023;58,510578
0,005241;51,031117
0,005023;66,234562
0,004804;134,289468
0,004804;297,009281
0,004804;406,659906
0,003931;11,251106
0,003931;36,589343
0,003712;56,661312
0,003712;69,835976
0,003712;84,21896
0;13,336392
0;14,493412
0;16,078843
0;17,25848
0,004804;631,387375
0,004804;540,673125
0,004804;471,472875
0,005023;366,527
0,005023;160,59264
0,004804;125,779539
0,004804;70,592601
0,005023;34,817753
0,005023;141,383859
0,005241;81,014656
0,004804;63,666621
0,004804;68,53582
0,005023;131,442843
0,005023;294,180468
0,004804;402,493812
0,004149;18,178447
0,003931;37,648234
0,003931;55,706992
0,003712;67,851476
0,003494;65,518363
0;10,096055
0;15,555061
0;20,263154
0;28,481742
0;29,569759
0;24,957257
0;43,6115
0;46,280136
0;42,44291
0;22,274542
0;13,196099
0;4,699062
0;4,066269
0;0,531977
0;0
0;0,968017
0;7,323051
0;18,284304
0;26,956687
0;32,345851
0;39,711917
0;51,733656
0;60,44498
0;60,017632
0;64,624164
0;68,840703
0;65,592125
0;62,786933
0;77,439796
0;76,971632
0;84,683273
0;84,474507
0;49,42955
0;17,807333
0;4,960559
0;3,035749
0;1,110536
0;0,682292
0;0,202065
0;1,414095
0;6,210197
0;10,764149
0;22,04096
0;31,562027
0;31,13107
0;32,707294
0;40,265093
0;44,813347
0;50,349277
0;50,234085
0;42,252328
0;76,485617
0,005241;653,14425
0,004804;542,17675
0,005023;527,20875
0,004804;423,109093
0,004804;198,045015
0,004804;104,770187
0,005023;64,88871
0,005023;75,16114
0,005023;163,371781
0,004804;135,807578
0,004804;107,140695
0,005023;101,527625
0,005023;140,548687
0,005023;305,461125
0,004804;419,014125
0,003931;17,11082
0,004149;45,491019
0,003494;58,940394
0,003931;67,481726
0,003712;79,212406
0;11,839708
0;14,303601
0;25,433443
0;31,817167
0,004804;651,030062
0,005023;529,572062
0,005023;465,439875
0,005023;349,8015
0,005241;152,372875
0,004804;118,205867
0,005241;72,886617
0,005241;19,073736
0,005023;131,614828
0,005023;59,615226
0,005241;20,701761
0,005023;40,385125
0,005023;113,372304
0,005023;269,677656
0,004804;379,163625
0,003931;18,793826
0,004367;28,735359
0,004149;38,445378
0,003931;62,581781
0,003931;58,222597
0;29,556195
0;43,623292
0;49,20055
0;60,620816
0,005241;643,868687
0,005023;509,009062
0,005241;447,804125
0,005241;292,971062
0,005241;106,116578
0,005023;62,044843
0,005241;39,736093
0,005023;35,727765
0,005023;118,125835
32,991414;32,727279
38,144902;3,593752
34,022062;17,934371
0,004804;103,134335
0,004804;250,487687
0,004804;363,881968
0,004149;14,138066
0,003931;28,592621
0,003931;45,532898
0,003931;59,345277
0,003931;69,150351
0;25,930953
0;29,942378
0;31,17496
0;35,366195
0,004804;617,206437
0,005023;524,131718
0,004804;450,467031
0,005023;350,8705
0,005023;150,334593
0,005023;73,837992
0,005241;53,267171
0,005023;44,230812
1,954131;113,595328
50,512945;2,273919
51,543421;0,060423
50,512945;12,067452
28,864744;98,707632
0,004804;275,155031
0,004804;392,46575
0,004149;13,305276
0,004149;33,832667
0,003931;54,400773
0,003931;64,637183
0,003931;75,634281
0;14,703576
0;15,903109
0;20,181322
0;26,601738
0,004804;602,197312
0,004804;489,459125
0,004804;447,004531
0,005023;341,298406
0,004804;143,645156
0,005023;77,732804
0,004804;59,014484
0,005023;43,283523
30,927515;109,341085
39,17655;15,782848
37,115335;26,047728
35,053726;41,557023
0,004804;107,392742
0,005023;260,399843
0,004804;372,308062
0,004149;12,995455
0,003931;23,867484
0,004149;37,786324
0,003931;58,186445
0,003931;61,223597
0;22,45932
0;19,28525
0;38,097992
0;36,317187
0;41,116148
0;36,847789
0;45,190019
0;22,138357
0;44,649289
0;22,609203
0;23,333597
0;12,062284
0;7,274159
0;0,666351
0;5,056175
0;9,673315
0;12,566367
0;21,054781
0;25,305138
0;37,741539
0;60,063957
0;65,540578
0;57,609171
0;36,411812
0;85,568578
0;110,854429
0;105,388539
0;99,551335
0;127,168585
0;150,127078
0;154,252531
0;130,472429
0;92,215851
0;62,730195
0;33,147609
0;25,950123
0;31,848648
0;18,714119
0;17,21231
0;34,200707
0;85,801343
0;114,026867
0;122,872367
0;111,830296
0;143,768671
0;153,106406
0;147,518875
0;154,879343
0;164,060937
0;156,143843
0;160,351765
0;167,202859
0;777,367385
0;665,414252
0;618,732457
0;498,837181
0;228,365003
0;177,814286
0,005459;83,419335
0,005023;45,408242
0,005023;138,693546
0,005241;63,119609
0,005241;33,763984
0,005459;50,560515
0,005241;129,893718
0,005241;285,665781
0;416,511765
0;86,036702
0;132,761163
0;186,79371
0;241,287812
0;255,963492
0;79,471648
0;116,486664
0;138,794078
0;110,112226
0;811,351765
0;637,57189
0;627,856382
0;535,541445
0;336,54721
0;192,706757
0;128,511765
0;77,704617
0,005459;151,625296
0,005241;74,044804
0,005459;62,868523
0,005459;81,797671
0,00535;148,220859
0;344,279198
0;490,046109
0;132,800581
0;165,870538
0;204,424436
0;247,147476
0;295,01978
0;98,999679
0;115,637312
0;149,645062
0;160,626625
0;826,94271
0;738,258148
0;702,354616
0;563,051702
0;357,897195
0;235,096421
0;107,480351
0;60,877761
0;108,218755
0,005678;12,565085
0,005678;15,661916
0,005896;29,522435
0;142,053948
0;376,086753
0;529,55535
0;176,051249
0;226,162828
0;307,854609
0;339,149085
0;339,613843
0;127,282039
0;61,396156
0;89,281859
0;110,202359
0;868,061335
0;783,746195
0;750,459921
0;606,469281
0;349,459687
0;270,448562
0;195,072696
0;165,804222
0;244,296229
0;125,662464
0;60,578163
0,005896;48,386554
0,005896;119,670953
0;314,419578
0;441,646708
0;112,416581
0;134,365882
0;149,680179
0;156,988218
0;167,304143
0;70,001578
0;75,50757
0;88,237695
0;99,95839
0,005241;696,836375
0,005241;585,055312
0,005241;512,747968
0,00535;400,564656
0,005459;193,215593
0,005459;143,755484
0,004804;79,79739
0,005241;58,610238
0,005023;149,082531
0,004804;75,652195
0,004804;59,172722
0,005241;70,509976
0,004804;109,789656
0,005023;271,505906
0,004804;381,946156
0;43,821521
0;61,526261
0;67,662019
0;82,736934
0;95,351658
0;50,691632
0;53,268921
0;55,014398
0;47,45973
0;33,446785
0;46,27955
0;38,955644
0;51,29239
0;58,232609
0;50,486996
0;38,331253
0;42,88671
0;46,736132
0;36,716652
0;29,33174
0;31,843369
0;75,86889
0;100,256507
0;127,289343
0;147,676968
0;149,060484
0;135,347718
0;140,4
0;169,292921
0;161,049046
0;182,633109
0;157,142984
0;115,113726
0;169,386
0;215,191312
0;127,813562
0;180,756937
0;130,988281
0;121,930539
0;136,128093
0;127,297648
0;95,520664
0;123,50114
0;130,222453
0;143,487671
0;155,364671
0;158,355843
0;227,275609
0;195,331234
0;191,356187
0;152,350609
0;171,021875
0;186,368765
0;217,9945
0;201,77539
0;201,050625
0;201,712218
0,005241;803,957187
0,005459;679,260312
0,005241;595,701875
0,005459;491,154187
0,005459;277,724625
0,005241;218,483859
0,005241;173,942531
0,005241;135,032328
0,005023;242,772625
0,005023;149,946671
0,005241;120,363156
0,005241;129,856898
0,004804;180,123937
0,005023;346,933062
0,004804;460,703718
0;58,789868
0;98,432196
0;120,202503
0;139,988687
0;168,155335
0;91,547812
0;103,853289
0;113,093523
0;123,382953
0,005132;717,451875
0,005132;604,311375
0,005023;527,645875
0,005023;414,810156
0,005241;203,911093
0,005241;185,882656
0,005023;104,152398
0,005241;88,211898
0,004804;184,942093
0,005023;107,637398
0,005023;75,575375
0,005023;84,692476
0,005241;137,399375
0,005023;294,476437
0,005241;421,761343
0;65,493669
0;99,099292
0;120,002632
0;137,517077
0;151,05937
0;68,838859
0;80,465031
0;107,371664
0;119,765726
0;718,073685
0,005678;594,384062
0,005678;490,048125
0;425,951642
0,005459;199,967265
0,005241;159,928906
0,005241;95,657898
0,005023;73,645218
0,005023;106,133898
0,005241;24,812037
0,005241;32,289722
0,005023;51,08275
0,005241;118,061062
0,005459;287,325875
0,005459;394,545093
0;73,984866
0;105,828175
0;155,329335
0;162,022179
0;178,71214
0;68,97807
0;107,168523
0;124,194398
0;138,489968
0;755,399249
0;668,515031
0;571,715276
0;456,783509
0;247,078529
0;175,035882
0,005459;80,402632
0,005241;34,770617
0,005023;79,802296
0,004804;19,242869
0,005023;32,910277
0,005241;48,961312
0,005241;97,369109
0,005459;200,525625
0,005678;369,781375
0;111,716679
0;154,326937
0;202,423101
0;212,624999
0;265,548414
0;118,897414
0;131,472546
0;147,976718
0;156,909765
0;802,292058
0;680,587078
0;590,202281
0;465,006239
0;246,6569
0;155,938939
0,005896;60,594691
0,005459;22,091007
0,005241;64,973726
0,005241;8,662366
0,005241;11,538128
0,005241;25,084468
0,005241;86,992289
0,005459;246,832265
0;388,755988
0;105,843429
0;141,493796
0;185,936499
0;200,122514
0;244,258812
0;98,316476
0;118,432859
0;134,945
0;125,62096
0;162,991328
0;133,036718
0;189,993421
0;199,960375
0;176,879921
0;105,42764
0;81,682398
0;99,184156
0;83,058156
0;49,196675
0;76,731078
0;109,58607
0;115,335851
0;145,672781
0;140,49764
0;135,519328
0;159,427625
0;144,734468
0;139,139593
0;65,851039
0;65,206886
0;52,815687
0;81,962781
0;79,776195
0;78,863507
0;76,168414
0;73,898445
0;88,166414
0;84,296468
0;37,314125
0;24,746451
0;19,383589
0;29,548945
0;16,613548
0;18,938605
0;30,685546
0;37,266906
0;33,470808
0;34,210484
0;32,779007
0;33,438582
0;33,713785
0;35,445164
0;37,315085
0;37,080535
0;36,999789
0;36,829234
0;38,438273
0,005023;780,957
0,004804;660,82525
0,004804;571,956937
0,005241;455,464562
0,005023;242,088875
0,004804;210,896921
0,005241;159,328078
0,005023;124,782375
0,005023;224,373328
0,005023;141,815343
0,005241;100,249734
0,004804;122,87721
0,005023;219,2665
0,004586;368,802437
0,004804;450,112812
0,003931;31,465148
0,003931;62,383359
0,003931;76,544156
0,003931;106,061554
0,003931;137,108718
0;0,54574
0;0,716683
0;1,097893
0;2,857751
0,004804;619,734375
0,004804;542,477437
0,004804;454,267906
0,005023;353,076906
0,004804;143,536875
0,005241;113,072656
0,004804;61,205644
0,005023;35,101851
0,004804;109,506796
0,005241;33,40841
0,005023;20,109042
0,004804;30,235546
0,005023;82,111601
0,004804;234,256687
0,005023;350,4585
0,004367;6,261814
0,003931;16,753027
0,003931;34,349601
0,003931;39,616507
0,003931;63,900757
0;3,728978
0;4,168066
0;11,075082
0;17,119861
0,005023;628,150375
0,005023;548,244312
0,005023;454,884718
0,005023;349,672906
0,005023;115,690046
0,005023;76,13464
0,005241;27,107972
0,005023;33,087914
0,004804;83,915375
0,005023;28,755539
0,005023;31,353673
0,004804;48,041082
0,005241;86,208304
0,004804;268,375625
0,005023;350,303437
0,004149;4,352375
0,003931;17,923035
0,004149;41,964855
0,003931;61,601679
0;80,109118
0;47,111468
0;50,484972
0;53,004917
0;54,033277
0,004804;630,739187
0,005241;514,188875
0,005023;455,633812
0,004804;346,884093
0,005023;150,282093
0,005023;122,677757
0,004804;40,514378
0,005241;43,977578
0,005023;104,959742
0,004804;73,693054
0,005023;55,630062
0,005241;55,758523
0,004804;105,881296
0,005023;260,03939
0,004804;370,563093
0,003931;18,542121
0;42,092818
0;94,091057
0;109,668764
0;121,38514
0;52,496414
0;57,263578
0;61,115265
0;67,745664
0,005023;647,958562
0,005023;545,349
0,005241;477,072875
0,00535;376,823375
0,005459;158,797453
0,005241;138,085921
0,005241;51,393941
0,005241;44,334003
0,004804;85,988523
0,005241;26,788494
0,005023;31,131
0,005241;59,598566
0,005241;96,405148
0,005459;221,950093
0,005023;377,684156
0;90,081272
0;133,873179
0;169,879374
0;193,773257
0;211,592328
0;80,47846
0;90,115382
0;103,691773
0;114,415695
0;125,658257
0;124,595648
0;143,985031
0;153,992921
0;161,30814
0;159,874078
0;140,83789
0;135,302343
0;126,277656
0;129,28171
0;136,109953
0;165,963203
0;181,62714
0;190,369296
0;195,043156
0;210,978156
0;206,862296
0;218,995453
0;219,520796
0;235,125734
0;241,559187
0;232,982937
0;207,787109
0;236,686625
0;215,588031
0;247,625968
0;251,735765
0;267,997
0;256,562796
0;263,584437
0;226,650265
0;219,043734
0;214,303406
0;217,219937
0;222,908656
0;245,229125
0;259,798328
0;265,996843
0;267,714843
0;249,408937
0;250,006312
0;250,837
0;251,0545
0;253,27075
0;253,69375
0;254,88375
0;219,869796
0;220,267296
0;873,621921
0;753,595007
0;696,983968
0;600,112906
0;345,312792
0;316,366831
0;249,198417
0;213,610062
0;256,085057
0;226,202772
0;187,782382
0;140,384386
0;258,519819
0;417,599788
0;538,483327
0;119,642343
0;157,49789
0;193,11432
0;269,670945
0;321,301085
0;114,547929
0;163,21639
0;195,637234
0;203,832625
0;858,029171
0;723,566183
0;668,31155
0;555,191206
0;339,465265
0;301,648929
0;222,022423
0;159,709041
0,005241;202,426937
0,005459;102,454476
0,005459;65,266593
0,005241;89,698687
0,005459;177,153296
0,005459;343,682312
0,005241;454,132093
0;114,779187
0;163,525015
0;175,64071
0;214,164515
0;254,72035
0;104,133234
0;135,267546
0;115,283593
0;123,152156
0;782,589457
0;680,125125
0;605,608147
0;352,62189
0;266,519526
0;207,608191
0;86,935462
0;35,81699
0;260,175028
0;106,533751
0;139,820644
0;151,280335
0;226,768967
0;356,062323
0;517,844425
0;127,293082
0;160,406069
0;205,285741
0;240,000225
0;267,978695
0;112,761507
0;130,029789
0;152,068796
0;154,746953
0;775,379867
0;674,82066
0;591,19598
0;462,546474
0;235,063721
0;197,259044
0;107,082113
0;67,102846
0;154,083749
0,005459;67,863476
0,005678;24,984564
0;79,057835
0;131,994402
0;336,44263
0;439,754046
0;127,550741
0;157,339609
0;182,79296
0;189,967023
0;217,950702
0;88,829648
0;105,717289
0;120,419859
0;126,393453
0;667,695125
0;627,059472
0;559,045646
0;454,2497
0;238,324621
0;210,644165
0;140,663161
0;107,37527
0;202,768382
0,005678;122,412476
0,005678;99,29389
0,005459;95,847109
0;171,252596
0;343,673905
0;469,679203
0;122,27505
0;158,389632
0;219,844843
0;216,31607
0;243,326593
0;121,762679
0;116,06332
0;124,634859
0;156,804437
0;183,218656
0;190,618718
0;192,212078
0;199,902953
0;200,254062
0;193,464046
0;169,383953
0;167,865359
0;159,612078
0;160,257265
0;161,486734
0;174,44825
0;184,518046
0;189,098171
0;197,097031
0;199,135546
0;193,036359
0;194,467828
0;197,878546
0;200,262546
0;191,581125
0;178,391359
0;202,158515
0;203,523578
0;181,473031
0;203,348296
0;201,460546
0;200,688609
0;201,353203
0;205,362218
0;184,164578
0;173,120687
0;178,46239
0;178,690203
0;182,6695
0;191,659453
0;204,02025
0;208,213437
0;214,469546
0;213,748875
0;217,134937
0;219,571796
0;219,90389
0;223,05864
0;208,103359
0;219,40725
0;226,363234
0;228,448203
0,005459;808,396812
0,005459;689,216687
0,005678;624,8535
0,005787;397,124562
0,005678;287,00825
0,005459;256,541921
0,005459;186,847421
0,005459;157,589781
0,005023;269,117937
0,005023;168,586437
0,005241;133,670609
0,005241;140,389062
0,005241;201,160828
0,005241;367,442156
0,005023;462,085312
0;81,778382
0;119,158148
0;129,147085
0;160,608812
0;188,25848
0;98,650843
0;112,045914
0;120,837851
0;112,080562
0,005023;681,338187
0,005023;566,894125
0,004804;513,028812
0,005023;402,923375
0,005241;214,911578
0,005023;191,73675
0,005023;132,087953
0,005023;102,939914
0,005023;197,691062
0,005023;96,80746
0,005023;84,746609
0,004804;101,430757
0,005023;167,231625
0,004804;315,398875
0,004804;428,933312
0,004149;31,548689
0,003931;51,445242
0,003712;70,065281
0,003931;83,564914
0,003931;100,481976
0;55,413707
0;56,332726
0;55,177667
0;65,157757
0,005023;686,815
0,004804;561,490562
0,005241;503,235406
0,004804;358,765812
0,005023;155,362734
0,005023;129,00207
0,005023;77,467539
0,004804;58,591714
0,005023;182,426875
0,005023;107,142054
0,005023;90,888531
0,005241;93,995039
0,005023;176,018921
0,005023;328,214875
0,004586;441,488531
0,004149;18,603144
0,004149;34,477953
0,003712;52,401902
0,003712;65,560656
0,003712;86,552398
0;0
0;0
0;0,888369
0;2,275268
0,005241;568,702437
0,004804;480,589531
0,005241;409,479218
0,004804;300,901312
0,004804;91,426406
0,005241;55,784027
0,005241;20,72271
0,004804;17,463566
0,005023;77,338234
0,005241;8,729417
0,004804;39,752675
0,004804;63,600109
0,004804;124,600562
0,005023;275,783875
0,005241;389,232
0,003931;20,947867
0,003712;35,507128
0,003931;59,754414
0,003712;62,240003
0,003931;78,076742
0;31,6909
0;15,315826
0;29,387253
0;20,1599
0,004804;608,617875
0,004804;497,556156
0,005241;425,904437
0,005241;347,386875
0,005023;151,706218
0,005241;112,574359
0,005241;84,138757
0,004804;62,718187
0,004804;168,753187
0,004804;91,042273
0,004804;73,0285
0,005023;85,565179
0,004804;146,808859
0,005023;301,298812
0,005023;405,002593
0,004149;17,85597
0,003931;37,857273
0,003931;56,381531
0,003931;75,390609
0,003931;86,07839
0;14,199974
0;14,861384
0;16,828363
0;19,040576
0;20,760177
0;29,938578
0;32,917519
0;36,649371
0;42,2565
0;39,148582
0;34,142789
0;28,69282
0;17,617787
0;39,954523
0;35,72757
0;29,594093
0;56,613226
0;59,861441
0;52,707328
0;53,020812
0;52,902566
0;21,109482
0;36,646273
0;37,952695
0;68,345578
0;105,541718
0;115,285492
0;120,624429
0;116,490046
0;131,799515
0;132,118625
0;139,926703
0;139,303359
0;125,484859
0;65,936882
0;39,653882
0;55,200625
0;43,894605
0;45,007367
0;74,16932
0;112,670367
0;128,86139
0;140,444406
0;149,093437
0;155,989093
0;161,878937
0;166,074906
0;167,307281
0;173,356984
0;172,381578
0;186,551984
0;182,748187
0,005459;712,675875
0,005459;672,184875
0;572,761403
0,005459;500,093406
0,005678;269,391437
0,005241;199,704062
0,004913;116,673617
0,005132;99,67821
0,004804;181,272921
0,005023;98,199937
0,005023;56,564476
0,005023;83,318882
0,004913;187,503781
0,004913;348,346968
0,004695;447,420812
0,00404;29,093509
0,003931;55,643496
0,003821;73,557343
0,003821;75,624273
0;96,18813
0;35,115125
0;40,950472
0;93,573242
0;110,581414
0,005241;682,881062
0,005459;589,744937
0,005132;492,111875
0,005023;379,700968
0,005241;140,742578
0,005241;147,554484
0,005241;60,221117
0,005023;79,922671
0,005023;180,951125
0,005241;103,581898
0,005023;74,425234
0,005023;82,276171
0,005023;145,57589
0,005023;304,923937
0,004804;417,702343
0,004367;24,920191
0,003931;43,72364
0,003931;64,370246
0,003931;78,51014
0,003931;52,354453
0;2,486437
0;3,931719
0;8,065322
0;44,82041
0,005241;604,199437
0,004804;451,220156
0,005023;421,170437
0,005023;317,443593
0,005241;118,522773
0,005241;50,815683
0,005023;30,1779
0,004804;32,281615
0,005241;56,579082
0,005023;11,267279
0,005459;17,107378
0,005241;17,851232
0,005241;43,809769
0,004804;210,818234
0,005023;356,421687
0,003931;13,686175
0;35,240151
0;52,014213
0;87,848528
0;112,263868
0;60,845945
0;63,897207
0;72,53807
0;87,588867
0,005459;669,919562
0;582,205759
0;511,018248
0;392,00131
0,005459;176,501234
0,005678;153,201109
0,005678;71,274601
0,005241;51,81932
0,004804;109,32982
0,005241;20,412279
0,005241;27,85273
0,005241;52,026277
0,005241;114,50357
0,005678;278,070875
0,00535;383,976281
0;65,576153
0;119,240386
0;159,478359
0;185,53414
0;197,425429
0;78,381648
0;84,5315
0;99,018562
0;112,411734
0;728,796517
0;623,840806
0;552,725824
0;441,907449
0;245,354661
0;179,084219
0,005678;81,733984
0,005459;70,040343
0,005241;128,362296
0,005678;10,69424
0,005459;77,746531
0,005241;80,968851
0,005241;137,010843
0,005241;298,162156
0,005241;412,320375
0;81,622242
0;116,611535
0;165,022398
0;182,828179
0;213,249718
0;80,788195
0;90,653914
0;90,647398
0;99,226335
0;106,772195
0;126,637468
0;95,176164
0;98,447835
0;102,061718
0;120,706601
0;113,499625
0;116,875062
0;113,908109
0;110,773593
0;117,567093
0;131,011656
0;142,299953
0;148,151703
0;154,124828
0;156,033609
0;154,714203
0;164,622281
0;157,004609
0;168,140859
0;162,860218
0;179,174562
0;177,753453
0;177,746609
0;173,359109
0;170,796562
0;171,922484
0;173,683781
0;174,387046
0;175,363453
0;118,424515
0;112,082507
0;120,045812
0;124,046398
0;126,362664
0;139,70275
0;157,111296
0;168,670062
0;177,396281
0;176,501609
0;198,88364
0;207,349218
0;205,018062
0;207,004125
0;197,932453
0;208,339093
0;209,896343
0;209,802859
0,005241;806,555875
0,005241;686,298937
0,005241;608,191937
0,005241;492,748125
0,005459;286,891906
0,005241;233,843625
0,005459;140,089015
0,005459;139,361875
0,005241;235,664625
0,005241;151,12175
0,005023;114,221078
0,005241;125,008265
0,005023;188,917593
0,005023;341,977968
0,005023;450,323468
0;43,666843
0;44,662211
0;48,870001
0;52,218187
0,00404;70,988554
0;14,101785
0;19,794238
0;42,083675
0;33,89505
0,004695;645,274062
0,005241;550,325937
0,005023;472,884656
0,005241;373,303093
0,005023;171,81314
0,005023;144,578906
0,005023;78,314851
0,005023;80,741507
0,005023;144,431187
0,005241;87,806195
0,005023;60,379757
0,004804;64,078316
0,005023;115,949273
0,005241;265,233656
0,005241;358,308781
0,003931;6,787361
0,003931;12,409898
0,003931;28,58639
0,003712;43,055613
0,003931;53,702554
0;1,707178
0;3,461306
0;5,090512
0;6,634156
0,005023;567,427062
0,005023;511,2725
0,004804;439,150593
0,005023;352,599
0,005241;151,214734
0,005023;111,642468
0,005023;70,858976
0,005023;70,531789
0,005023;124,371539
0,004804;52,934386
0,005023;37,910625
0,005023;39,579761
0,004804;51,515152
0,005023;199,906093
0,005241;324,441
0,004149;6,278354
0,003931;16,080437
0,004149;31,780814
0,003931;39,342621
0,003712;50,723035
0;0
0;0,019432
0;0,419469
0;1,466217
0,004804;563,987562
0,004804;474,446187
0,004804;398,583593
0,005023;352,250031
0,004804;144,474218
0,004804;106,6195
0,005241;64,125539
0,005241;56,702535
0,004804;153,381703
0,004804;28,869007
0,004804;23,533652
0,005241;32,276576
0,005023;81,815656
0,004586;236,429906
0,004804;349,307468
0,004367;7,22122
0,004149;15,819115
0,004149;32,394064
0,003931;42,950726
0,003931;73,102609
0;26,004605
0;26,407267
0;29,595886
0;34,384695
0,005241;629,379062
0,004804;538,89625
0,004804;468,12625
0,005023;357,913875
0,005241;154,170703
0,005023;113,004765
0,005023;74,528898
0,005241;53,430257
0,005023;121,701492
0,005023;49,370687
0,005023;51,815097
0,005241;62,843769
0,004804;89,98396
0,005023;259,887828
0,004804;377,256312
0,004367;12,347521
0,003931;31,671097
0,003931;49,48314
0;80,683437
0;106,027114
0;54,425328
0;61,363398
0;63,151542
0;69,114414
0;70,955718
0;65,296976
0;80,802765
0;87,141015
0;113,434539
0;98,460546
0;95,763679
0;71,736679
0;40,272375
0;56,870082
0;62,490238
0;77,145859
0;99,985632
0;111,921187
0;117,339531
0;123,253125
0;133,301453
0;137,669359
0;143,734671
0;147,107421
0;155,345015
0;158,237984
0;156,093546
0;156,933296
0;160,066234
0;159,798359
0;167,472078
0;173,252218
0;177,637671
0;168,502062
0;144,838468
0;116,390093
0;82,706664
0;103,990687
0;106,221679
0;117,087742
0;130,245023
0;135,091046
0;137,010296
0;144,283156
0;153,054484
0;154,612937
0;160,850015
0;163,9
0;168,115281
0;169,075984
0;167,656281
0;168,606531
0,005023;782,336812
0,005241;656,505125
0,005023;583,59275
0,005023;455,6535
0,005241;257,164906
0,005023;228,649578
0,005023;175,239343
0,005241;151,055125
0,004804;265,905906
0,005023;187,847968
0,005023;149,218281
0,005023;157,309093
0,005023;206,62239
0,004913;364,491718
0,004695;480,503812
0,003931;35,307449
0,003712;65,398812
0,003931;78,512484
0;101,621714
0;188,06887
