KOLOM;RIJ;ID;X;Y;Z;;ID_RVT;NOTA_RVT
36;8;036-008;141,75;56,7;-1;;11162022;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;9;036-009;141,75;64,8;-1;;11162021;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;10;036-010;141,75;72,9;-1;;11162020;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
36;11;036-011;141,75;81;-1;;11162019;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;12;036-012;141,75;89,1;-1;;11162018;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;13;036-013;141,75;97,2;-1;;11162017;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;14;036-014;141,75;105,3;-1;;11162016;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;15;036-015;141,75;113,4;-1;;11162060;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
36;16;036-016;141,75;121,5;-1;;11162059;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
37;1;037-001;145,8;4;-1;;11162084;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;2;037-002;145,8;12,1;-1;;11162083;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;3;037-003;145,8;20,2;-1;;11162082;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;4;037-004;145,8;28,3;-2,5;;11162081;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;5;037-005;145,8;36,4;-1;;11162080;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;6;037-006;145,8;44,5;-1;;11162079;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;7;037-007;145,8;52,6;-1;;11162078;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;8;037-008;145,8;60,7;-1;;11162077;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;9;037-009;145,8;68,8;-1;;11162076;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;10;037-010;145,8;76,9;-1;;11162075;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
37;11;037-011;145,8;85;-1;;11162074;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
37;12;037-012;145,8;93,1;-1;;11162073;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
37;13;037-013;145,8;101,2;-1;;11162072;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
37;14;037-014;145,8;109,3;-1;;11162071;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
37;15;037-015;145,8;117,4;-1;;11162127;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;1;038-001;149,85;0;-1;;11162098;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;2;038-002;149,85;8,1;-1;;11162097;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;3;038-003;149,85;16,2;-1;;11162096;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;4;038-004;149,85;24,3;-2,5;;11162095;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;5;038-005;149,85;32,4;-2,5;;11162094;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;6;038-006;149,85;40,5;-1;;11162093;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;7;038-007;149,85;48,6;-1;;11162092;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;8;038-008;149,85;56,7;-1;;11162091;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;9;038-009;149,85;64,8;-1;;11162090;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;10;038-010;149,85;72,9;-1;;11162089;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
38;11;038-011;149,85;81;-1;;11162088;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;12;038-012;149,85;89,1;-1;;11162087;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;13;038-013;149,85;97,2;-1;;11162086;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;14;038-014;149,85;105,3;-1;;11162085;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;15;038-015;149,85;113,4;-1;;11162129;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
38;16;038-016;149,85;121,5;-1;;11162128;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
39;1;039-001;153,9;4;-1;;11162153;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;2;039-002;153,9;12,1;-1;;11162152;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;3;039-003;153,9;20,2;-1;;11162151;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;4;039-004;153,9;28,3;-2,5;;11162150;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;5;039-005;153,9;36,4;-1;;11162149;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;6;039-006;153,9;44,5;-1;;11162148;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;7;039-007;153,9;52,6;-1;;11162147;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;8;039-008;153,9;60,7;-1;;11162146;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;9;039-009;153,9;68,8;-1;;11162145;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;10;039-010;153,9;76,9;-1;;11162144;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
39;11;039-011;153,9;85;-1;;11162143;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
39;12;039-012;153,9;93,1;-1;;11162142;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
39;13;039-013;153,9;101,2;-1;;11162141;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
39;14;039-014;153,9;109,3;-1;;11162140;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
39;15;039-015;153,9;117,4;-1;;11162196;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;1;040-001;157,95;0;-1;;11162167;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;2;040-002;157,95;8,1;-1;;11162166;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;3;040-003;157,95;16,2;-1;;11162165;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;4;040-004;157,95;24,3;-2,5;;11162164;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;5;040-005;157,95;32,4;-2,5;;11162163;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;6;040-006;157,95;40,5;-1;;11162162;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;7;040-007;157,95;48,6;-1;;11162161;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;8;040-008;157,95;56,7;-1;;11162160;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;9;040-009;157,95;64,8;-1;;11162159;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;10;040-010;157,95;72,9;-1;;11162158;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
40;11;040-011;157,95;81;-1;;11162157;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;12;040-012;157,95;89,1;-1;;11162156;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;13;040-013;157,95;97,2;-1;;11162155;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;14;040-014;157,95;105,3;-1;;11162154;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;15;040-015;157,95;113,4;-1;;11162198;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
40;16;040-016;157,95;121,5;-1;;11162197;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
41;1;041-001;162;4;-1;;11162222;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;2;041-002;162;12,1;-1;;11162221;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;3;041-003;162;20,2;-1;;11162220;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;4;041-004;162;28,3;-2,5;;11162219;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;5;041-005;162;36,4;-1;;11162218;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;6;041-006;162;44,5;-1;;11162217;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;7;041-007;162;52,6;-1;;11162216;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;8;041-008;162;60,7;-1;;11162215;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;9;041-009;162;68,8;-1;;11162214;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;10;041-010;162;76,9;-1;;11162213;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
41;11;041-011;162;85;-1;;11162212;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
41;12;041-012;162;93,1;-1;;11162211;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
41;13;041-013;162;101,2;-1;;11162210;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
41;14;041-014;162;109,3;-1;;11162209;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
41;15;041-015;162;117,4;-1;;11162265;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;1;042-001;166,05;0;-1;;11162236;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;2;042-002;166,05;8,1;-1;;11162235;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;3;042-003;166,05;16,2;-1;;11162234;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;4;042-004;166,05;24,3;-2,5;;11162233;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;5;042-005;166,05;32,4;-2,5;;11162232;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;6;042-006;166,05;40,5;-1;;11162231;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;7;042-007;166,05;48,6;-1;;11162230;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;8;042-008;166,05;56,7;-1;;11162229;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;9;042-009;166,05;64,8;-1;;11162228;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;10;042-010;166,05;72,9;-1;;11162227;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld onder kantoor & hotel optie 2
42;11;042-011;166,05;81;-1;;11162226;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;12;042-012;166,05;89,1;-1;;11162225;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;13;042-013;166,05;97,2;-1;;11162224;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;14;042-014;166,05;105,3;-1;;11162223;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;15;042-015;166,05;113,4;-1;;11162267;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
42;16;042-016;166,05;121,5;-1;;11162266;NLRS_50_ME_UN_ruimtecomponent beo veld_gen_CGA: BEO veld thv OV terminal niet onder tramsporen optie 2
